id1,id,SL,week,year,state,city,disctrict,cases,death,st_date,end_date,description,location,lat,lon
85,338,338,33,2013,Maharashtra,Kolhapur,Kolhapur,17,0,13-08-2013 00:00,,"Cases of fever  with arthralgia and myalgia reported from Village Dattawad, PHC  Takali,  Block  Shirol,  District  Kolhapur.  District  RRT  investigated  the outbreak. Cases treated. Out of 17 serum samples collected, 14 samples were positive for Dengue. Fogging done in the affected area. IEC done.","Dattawad,Takali",16.6114621,74.6184415
86,336,336,34,2013,Maharashtra,Garhchiroli,Garhchiroli,13,1,16-08-2013 00:00,22-08-2013 00:00,"Cases of fever reported from Village Bhandara, SC/PHC Betala, Block  Mohadi,  District  Gadhchiroli.  District  RRT  investigated the  outbreak.  House  to  house  fever  survey  done.  Cases  treated locally.   All   13  blood   smears  examined,   tested  negative   for malaria. Out of 2 serum samples collected, 1 sample was positive
for Dengue. Anti-larval activities and fogging done. IEC done.","Bhandara,Betala",21.2647395,79.7259658
87,358,358,34,2013,Maharashtra,Jalgaon,Jalgaon,28,0,20-08-2013 00:00,,"Cases of fever with arthralgia and myalgia reported from Village/SC Patonda, Block  Chopda,  District  Jalgaon.  District  RRT  investigated  the  outbreak. House  to  house  fever  survey  done.  People  practice  water  storage.  Cases treated. 28 blood smears collected tested negative for malaria. Out of 5 serum
samples  collected  and  sent  to  GMC  Dhule,  2  samples  were  positive  for Dengue (IgM ELISA). Application of abate and fogging done. IEC done."," Patonda,Chopda",20.4924366,75.0552739
88,353,353,35,2013,Maharashtra,Jalgaon,Jalgaon,104,0,27-08-2013 00:00,31-08-2013 00:00,"Cases  of  fever  with  joint  pain  reported  from  Urban  areas  of Jalgaon  city,  District  Jalgoan.    District  RRT  investigated  the outbreak.  House  to  house  fever  survey  done.  Entomological survey revealed  HI  2.6,  CI  1.5,  BI  3.2.   All  104  blood  smears tested  negative  for  malaria  parasite.  Out  of  13  serum  samples collected  10  samples  were  positive  for  Dengue  (IgM  ELISA).
Fogging and anti larval activities done.  IEC done.",Jalgaon,21.0076578,75.5626039
89,492,492,38,2013,Maharashtra,Beed,Bid,14,0,17-09-2013 00:00,,"Cases of fever reported from Village Georai, PHC Chavanwadi, Block Patoda, District Beed. District RRT investigated the outbreak. Medical team   investigated   the   outbreak.   House   to   house   survey   done. Temporary health  camp  organized.  All  cases  treated.  Out of 5  serum samples  collected,  3  serum  samples  were  positive  for  Dengue(IgM ELISA). Entomological survey done. Antilarval activity done. Health
education given.","Georai, PHC Chavanwadi, Block Patoda",18.9317056,75.3515473
90,519,519,39,2013,Maharashtra,Ahmednagar,Ahmednagar,27,0,04-09-2010 00:00,,"Cases  of  fever  with  myalgia,  arthralgia  reported  from  Village  Satral, PHC    Guha,    Block    Rahuri,    District    Ahmednagar.    Medical    team investigated   the   outbreak.    Active   search    for    fever    cases   done. Symptomatic  treatment  given  to  cases.  All  4  serum  samples  collected
were  positive  for  Dengue  (IgM  ELISA).  Entomological  survey  done. Anti larval activities and fogging done. Health education given.","Satral, PHC    Guha",18.669466,74.615687
91,489,489,39,2013,Maharashtra,Nashik,Nashik,16,0,23-09-2013 00:00,26-09-2013 00:00,"Cases of fever reported from Village Karsul, SC Lonawadi, PHC Palkhed,    Block    Niphad,    District    Nashik.    Medical    team investigated  the  outbreak.  House  to  house  fever  survey  done. Cases treated symptomatically. Out of 5 serum samples collected
3   serum   samples   were   positive   for   Dengue   (IgM   ELISA). Entomological survey revealed: CI 2.6, HI 8, BI 9.6. Fogging and Abate   application   done.   Health   education   given   regarding personal protective measures.","Karsul, SC Lonawadi, PHC Palkhed",20.1411148,74.0311139
92,520,520,39,2013,Maharashtra,Wardha,Wardha,12,1,02-09-2013 00:00,,"Cases  of  fever  reported  from  Village  Zadashi,  PHC  Seloo,  District Wardha. Medical team investigated the outbreak. Active search for fever cases  done.  Symptomatic  treatment  given  to  cases.  12  blood  smears collected  were  negative  for  malaria.  12  serum  samples  collected  were
positive for Dengue. Anti-larval activities done. IEC done.","Zadashi,  PHC  Seloo",20.8365449,78.7093648
93,564,564,40,2013,Maharashtra,Ahmednagar,Ahmednagar,17,0,17-09-2013 00:00,,"Cases   of   fever   with   arthralgia   and  myalgia   reported   from   Village Bhambhora, PHC Baradgaon Sudrik, Block Karjat, District Ahmednagar. Medical  team  investigated  the  outbreak.  House  to  house  fever  survey done. Cases treated symptomatically. Out of 4 serum samples collected 1 sample  was  positive  for  Dengue  (IgM  ELISA).    Fogging  done  in  the
affected area. Vector control measures undertaken.","Bhambhora, PHC Baradgaon Sudrik",18.4317239,74.778202
94,516,516,40,2013,Maharashtra,Nashik,Nashik,14,0,27-09-2013 00:00,03-10-2013 00:00,"Cases  of fever  with  myalgia     reported  from  Village Dubere, PHC  Thangaon,  Block  Sinnar,  District  Nashik.  Medical team investigated the outbreak. Active search  for  fever  cases done. Cases treated symptomatically. People practice water  storage. Entomological  survey  done.  14  blood  smears  collected  were negative for malaria. 13 serum samples collected were positive for Dengue (IgM ELISA). Fogging and abate application done
in  affected  area.  Health  education  given  regarding  personal protective measures and personal hygiene.","Dubere, PHC  Thangaon,  Block  Sinnar",19.7800407,73.9751208
95,517,517,40,2013,Maharashtra,Nashik,Nashik,14,0,26-09-2013 00:00,03-10-2013 00:00,"Cases of fever with body ache reported from Village Pade, SC Nilwandi,   PHC  Talegaon,  Block  Dindori,  District   Nashik. Medical  team  investigated  the  outbreak.  Active  search  for fever  cases done. Cases treated locally. Entomological survey done. 14 blood smears collected were negative for malaria. Out of 14 serum samples collected, 4 serum samples were positive for Dengue (IgM ELISA). Fogging and abate application done in  affected  area.  Health  education  given  regarding  personal
protective measures and personal hygiene.","Pade, SC Nilwandi,   PHC  Talegaon",20.147126,73.819081
96,588,588,41,2013,Maharashtra,Ahmednagar,Ahmednagar,18,0,02-10-2013 00:00,,"Cases of fever reported from Village/SC Kakadi, PHC Pohegaon, Block Kopargaon,   District   Ahmednagar.      District   RRT   investigated   the outbreak. Active search for fever cases done. Cases treated at local health centre.  Entomological  survey  done.  2  serum  samples  collected  were
positive for Dengue (IgM ELISA). Fogging and anti larval activities done in the affected area. IEC done.","Kakadi, PHC Pohegaon, Block Kopargaon",19.820176,74.399392
97,622,622,43,2013,Maharashtra,Beed,Bid,10,0,16-10-2013 00:00,22-10-2013 00:00,"Cases  of  fever  reported  from  village  Shiral,  PHC  Kada, Taluka  Ashti,  District  Beed.  Increase  in  Aedes  breeding observed.  Out  of  5  serum  samples  tested  for  Dengue  and chikungunya 2 were positive for dengue by ELISA at DPL Beed.    During   larval   survey   CI=9.5%.    Health    camp
organized at Shiral and all dengue control measures taken.","Shiral,  PHC  Kada, Taluka  Ashti",18.8874472,75.0831263
98,623,623,43,2013,Maharashtra,Beed,Bid,18,0,20-10-2013 00:00,25-10-2013 00:00,"Cases  reported  from  village  Sheri  (budruk),  PHC  Kada, Taluka  Ashti,  District  Beed.  Increase  in  Aedes  breeding observed.   Out of 9 serum samples tested for  Dengue and Chikungunya   1  positive  by  ELISA  for   Dengue  and  1 positive  for  Chikungunya  at  DPL  Beed.  During  larval survey  CI=5.5%.   Health   camp   organized   at   Sheri,   all
dengue control measures taken.","Sheri  (budruk),  PHC  Kada, Taluka  Ashti",18.8874472,75.0831263
99,624,624,43,2013,Maharashtra,Beed,Bid,13,0,18-10-2013 00:00,23-10-2013 00:00,"Cases     reported     from     village     Pimpalgaon,     PHC Sulemandewla,  Taluka  Ashti,  District  Beed.  Increase  in Aedes  breeding  was  observed.    Out  of  4  serum  samples tested  for  Dengue  and  chikungunya  2  positive  by  ELISA for   Dengue   at   DPL   Beed.   Health   camp   organized   at
Pimpalgaon. All dengue control measures taken. House to house survey and fogging done.","Pimpalgaon,     PHC Sulemandewla,  Taluka  Ashti",18.8060861,75.1741678
100,675,675,44,2013,Maharashtra,Ahmednagar,Ahmednagar,22,0,02-10-2013 00:00,,"Cases  of  fever  with  arthralgia  and  myalgia  reported  from  Village/SC Kakadi, PHC Pohegaon  Block Kopargaon, District Ahmednagar. House to   house   survey   done.   All   cases   treated   at   local   health   centre. Entomological survey done. 2 serum samples were positive for  Dengue (IgM  ELISA).  Anti  larval  activities  and  fogging  done.  Vector  control
measures undertaken.","Kakadi, PHC Pohegaon",19.820176,74.399392
101,676,676,44,2013,Maharashtra,Nashik,Nashik,10,0,26-09-2013 00:00,,"Cases of fever reported from Village Pade, SC Nilwandi, PHC Telegaon, Block Dindori, District Nashik. Medical team investigated the outbreak. House  to  house  fever  survey  done.  Symptomatic  treatment  given  to cases.  Out  of  10  serum  samples  collected,  4  samples  were positive  for Dengue (IgM ELISA). Dry day observed in the community. Anti larval
activities and fogging done. Health education given.","Pade, SC Nilwandi, PHC Telegaon",20.147126,73.819081
102,737,737,47,2013,maharashtra,Raigarh,Raigarh,60,0,25-10-2013 00:00,,"Cases  of  fever  reported  from  Village  Old  Panvel  (52  Bangla,  Takka, Lineali),   PHC   Nere,   Block   Panvel,   District   Raigad.   District   RRT investigated the outbreak. Medical team investigated the outbreak. House to house fever survey done. Cases treated at local health centre. Out of 5 serum  samples  collected,  4  serum  samples  were  positive  for  Dengue.
Fogging and anti larval activities done. Health education given.","Panvel ,   PHC   Nere, Panvel",19.0102461,73.1699163
103,738,738,47,2013,maharashtra,Thane,Thane,52,0,19-11-2013 00:00,,"Cases  of  fever  with  joint  pain  reported  from  Village  Kevgaon,  SC Boranda, PHC  Kurze,  Block  Vikramghad,  District Thane. Block  health team investigated the outbreak. House to house fever survey done. Cases
treated  symptomatically.  3  serum samples were positive  for  Dengue by IgM ELISA. Vector control measures undertaken. IEC done.","Kevgaon,  SC Boranda, PHC  Kurze",19.3456451,73.218204
104,753,753,48,2013,Maharashtra,Ahmednagar,Ahmednagar,15,1,21-11-2013 00:00,,"Cases  of  fever  reported  from  urban  area  of Navnagapur,  PHC  Dehere, Block   Nagar,   District   Ahmednagar.   Medical   team   investigated   the outbreak. Active search for cases done. Symptomatic treatment given to cases.  Entomological  survey done.  Out  of 3  serum sample  collected,  1 serum  sample  was  positive  for  Dengue  (IgM  ELISA).     Anti  larval
activities and fogging done. Health education given.","Navnagapur,  PHC  Dehere",19.1571608,74.70514
105,1,1,1,2014,Maharashtra,Beed,Bid,11,0,03-01-2014 00:00,04-01-2014 00:00,"Cases of fever reported from Village Golharwasti, SC Kapsi, PHC Dhamangaon,    Block    Ashti,    District    Akola.    District    RRT investigated  the  outbreak.  District  RRT  investigated  the  outbreak. House to house fever survey done. Cases treated. 5 serum samples
collected were positive for Dengue and Chikungunya (IgM ELISA). Application of abate and fogging done. IEC done.","Golharwasti, Kapsi, Dhamangaon",18.98608,75.131643
106,83,83,15,2014,Maharashtra,Thane,Thane,20,1,29-03-2014 00:00,,"Cases of fever reported from Rabhodi-2, , SC Methi, PHC Shivajinagar , Uthalskar, Thane MC (Urban) , District Thane. District RRT investigated the   outbreak.    House   to   house   survey   done.    All   cases   treated symptomatically. One death reported from RGMC Kalwa and the patient was  tested  Dengue  IgG  Rapid  test  Positive.  Anti-larval  activities  and fogging done. IEC done.","Rabhodi-2,Methi, Shivajinagar",19.2047927,72.9836005
107,81,81,16,2014,Maharashtra,Dhule,Dhule,18,1,16-04-2014 00:00,17-04-2014 00:00,"Cases  of  fever  reported  from  Village  Desh  Shirwade, PHC Tembha, Block Sakri, District Dhule. District RRT investigated the outbreak.   House to house survey done. All   cases  treated  symptomatically  .Out   of  06  serum samples  sent  to  GMC,  Dhule,  4  serum  samples  tested positive  for  Dengue  (IgM  ELISA).  One  55  year  old female died due to the disease. Anti-larval activities and fogging  done.  IEC  done  regarding  personal  protective measures.","Desh  Shirwade,Tembha",19.6524422,73.3031886
108,93,93,17,2014,Maharashtra,Dhule,Dhule,14,0,17-04-2014 00:00,25-04-2014 00:00,"Cases    of    fever    reported    from    Village/SC    Nave Bhampur,PHC   Vikharan,Block   Shirpur,District   Dhule. District  RRT  investigated  the  outbreak.  Active  survey done. All cases treated symptomatically. Out of 12 serum samples tested 8 samples were positive for  Dengue (IgM ELISA). Entomological survey done. Anti larval activities and fogging done in the affected area. IEC done regarding personal protective measures.",Nave BhampurVikharan,21.4162944,74.7658918
109,97,97,17,2014,Maharashtra,Thane,Thane,14,0,20-04-2014 00:00,,"Cases of fever reported from Village/SC Ambitghar, PHC Khaniwali, Block Wada,  District  Thane.  District  RRT investigated  the  outbreak. House to house fever survey done. Blood slide collected were negative for  Malarial  parasite.  All  4  serum  samples  collected  were  positive Dengue  IgM  ELISA.  Anti  larval  activities  and  fogging  done  in  the
affected area. IEC done regarding personal protective measures."," Ambitghar,Khaniwali",19.4123672,73.2190318
110,147,147,19,2014,Maharashtra,Ahmednagar,Ahmednagar,20,0,25-04-2014 00:00,,"Cases  of  fever  reported  from  Village  /SC  Telkudgaon,PHC  Kukana,Block Newasa ,District Ahmednagar. District RRT investigated the outbreak. Active survey done. All cases treated symptomatically. Out 13 serum samples sent to NIV Pune 1 sample tested positive for Dengue IgM ELISA and result of 12 samples  is  awaited.  Entomological  survey  done.  Anti  larval  activities  and fogging  done  in  the  affected  area.  IEC  done  regarding  personal  protective measures.","Telkudgaon,Kukana",19.3688675,75.0906804
111,144,144,20,2014,maharashtra,Ahmednagar,Ahmednagar,16,0,14-05-2014 00:00,18-05-2014 00:00,"Cases   of   fever   reported   from   Village   Padali,SC   Chitali,PHC Tisgaon,Block    Pathardi    ,District    Ahmednagar.    District    RRT investigated  the  outbreak.  Active  survey  done.  All  cases  treated symptomatically.  02  serum  samples  sent  to  SDH  Pathardi  and  06 serum  samples  sent  to  NIV  ,Pune;  result  awaited.  Entomological survey done.  Anti  larval  activities  and  fogging  done in  the affected area. IEC done regarding personal protective measures.","Padali,Chitali",19.2445574,75.1350403
112,132,132,21,2014,Maharashtra,Beed,Bid,22,0,26-05-2014 00:00,26-05-2014 00:00,"Cases  of  fever  reported  from  Block,  Wadwani, PHC  Kuppa,  Village  Kuppa,       Distt  Beed.  An increase    in    aedes    mosquito    breeding    was observed  in  the  area.  Out  of  04  blood  samples tested for Dengue and Chikungunya by ELISA, 01 tested     positive     for     Dengue     and     01     for Chikungunya.   Health camp was organized in the PHC.     Control     measures     for     fever     were undertaken.  House  to  house  survey  was  done. Out  of  905  water  containers  surveyed  68  found positive for Aedes Larva, Abate was added to 37 positive water containers.",Kuppa,19.002218,76.1428667
113,163,163,22,2014,Maharashtra,Beed,Bid,12,0,29-05-2014 00:00,31-05-2014 00:00,"Cases of fever  reported from Block Dharur, PHC Bhogalwad,  Village  Khodas Tanda,  district  Beed. Health  camp  organized  in  the  area  and  all  fever control   measures   taken.   A   total   of   07   serum samples  were  taken  and  sent  to  District  hospital Beed; 05 samples tested positive for Dengue and 02  for  chikungunya  by  Ig  M  ElISA.  A  house  to house survey was done by health workers. A total of  44  water  containers  were  surveyed  and  01 found positive for aedes larva","Dharur,  Bhogalwad,Khodas Tanda",18.8207445,76.1120131
114,178,178,23,2014,Maharashtra,Amravati,Amravati,17,0,16-05-2014 00:00,,"Cases of fever  reported from Village Sawangi, Tembhumi, Dilalpur, PHC Aamla, Brahamnwada Block Chandur Rly, District Amravati. District RRT investigated the outbreak. House to house survey done. 13 serum sample sent for testing Dengue to Central  Lab,  Yeotamal;  3  were  positive  for  Dengue  by  IgM  ELISA.  Anti  larval activities  and  fogging  done  in  the  affected  area.  IEC  done  regarding  personal protective measures."," Sawangi, Tembhumi",20.8500941,78.0027702
115,179,179,23,2014,Maharashtra,Bhandara,Bhandara,31,0,26-03-2014 00:00,,"Cases  of  fever  reported  from  Village  Dhanapur,  SC  Karangi,  PHC  Dhaba,  Block Gondpipari,  District  Bhandara.  District  RRT  investigated  the  outbreak.  House  to house  survey  done.  31  Blood  smears  and  05  serum  samples  sent  to  Chandrapur; result awaited. Entomological survey done. Anti larval activities and fogging done in the affected area. IEC done regarding personal protective measures."," Dhanapur,Karangi",21.177658,79.6570127
116,176,176,23,2014,Maharashtra,Jalna,Jalna,28,0,31-05-2014 00:00,05-06-2014 00:00,"Cases   of   fever   reported   from   Village   Nagthana,   SC Chikhali,PHC     Dadhadi,Block     Badnapur,District     Jalna. District  RRT  investigated  the  outbreak.  House  to  house survey   done.   All   28   blood   smears   tested   negative   for malaria.    04    serum    samples    sent    to    Sentinel    Centre Aurangabad;  2  tested  positive  for  Dengue  by  IgM  ELISA. Dry day observed. Anti larval activities and fogging done in the  affected  area.  IEC  done  regarding  personal  protective measures.","Nagthana, Chikhali",19.9961981,75.7688155
117,177,177,23,2014,Maharashtra,Nashik,Nashik,24,0,02-06-2014 00:00,07-06-2014 00:00,"Cases  of  fever  reported  from  Village  Maale  Dumala.SC
/PHC Pandane, Block Dindori, District Nasik. District RRT investigated the outbreak. House to house survey done. All 28 blood smears tested negative for malaria. Out of 24 serum samples  tested  in  District  Priority  Lab,  Nasik,  07  samples tested  positive  for  Dengue  (IgM  ELISA).  Entomological survey done.  Anti  larval  activities  and  fogging  done in  the affected   area.   IEC   done   regarding   personal   protective measures.",Maale  Dumala,20.3839224,73.8055134
118,202,202,24,2014,Maharashtra,Akola,Akola,29,0,12-06-2014 00:00,12-06-2014 00:00,"Cases  of  fever,  headache  and  joint  pain  reported  from  Village Hingana, SC Kanheri Gawali PHC Paras, Block Balapur, District RRT investigated the outbreak. House to house survey done.  All cases  treated symptomatically.29 Blood smears tested negative for malaria. 5 Serum Sample sent to GMC Akola, tested negative
for Dengue. IEC done.","Hingana,Kanheri Gawali",20.6592284,76.7965531
119,226,226,26,2014,Maharashtra,Beed,Bid,21,0,18-06-2014 00:00,25-06-2014 00:00,"Cases   of   fever   reported   from   Village   Ridhori,   PHC Takarwan, Block Majalgaon, District Beed.   A total of 05 serum samples were collected for Dengue and Chikungunya for ELISA testing and sent to DPL Beed; 02 samples tested positive for Dengue by IgM ELISA. An increase in Aedes mosquito  breeding  was  also  observed  in  the  area.  Health camp  was  organized.  Necessary  control  measures  were taken. House to house survey done. One hundred and two containers  were  surveyed  out  of  which  28  found  positive for larva. Temiphos was added to 74 containers.","Ridhori,Takarwan",19.249517,76.0123529
120,270,270,29,2014,Maharashtra,Beed,Bid,34,0,17-07-2014 00:00,20-07-2014 00:00,"Cases  reported  from  Village,  Nandurghat,  PHC  Rajegaon Block  Kaij,  District  Beed.  District  RRT  investigated  the outbreak.  House  to  house  survey  done.  All  cases  treated symptomatically.    Increase    in    mosquito    breeding    was observed  in  the  area.    Out  of  10  serum  samples  tested  at DPL,  Beed  4  samples  tested  positive  for  Dengue  (IgM ELISA)  and  01  sample  tested  positive  for  Chikungunya. Entomological   survey   done.   Anti   larval   activities   and fogging  done  in   the  affected  area.   IEC  done  regarding
personal protective measures.","Nandurghat, Rajegaon",18.6778168,75.8370325
121,279,279,29,2014,Maharashtra,Beed,Bid,34,0,17-07-2014 00:00,,"Cases  reported  from  PHC  Nadurghat,  Taluka  Rajegaon,  District  Beed. An increase in larva density observed. A total of 10 samples taken and sent to DPL Beed out of which 04 samples were positive for Dengue and 01 positive for Chikungunya. Health camp organized in the area and all control measures  undertaken.  House to house survey done.   A  total  of 1602 containers were surveyed out of which 110 were positive for Aedes larva. Temefos was added in 86 water containers."," Nadurghat, Rajegaon",18.6753518,75.8366908
122,280,280,29,2014,Maharashtra,Sangli,Sangli,7,0,14-07-2014 00:00,,"Cases reported from Block / PHC / Village Khanapur, District Sangli. It was observed that there was water collection in used tyres and containers which were uncovered. District RRT investigated the outbreak.   A total of 05 serum samples taken and sent to Govt Medical College, Miraj out of them 02 were positive for Dengue by IgM ELISA. Health education was given and people were asked to observe dry day.","Khanapur, Sangli",17.2636096,74.7176121
123,292,292,30,2014,Maharashtra,Ahmednagar,Ahmednagar,10,0,12-07-2014 00:00,,"Cases  reported  from  Village  Chichondi  Patil,  SC  Athavad,  PHC  Takli Kazi, Block Nagara, District Ahmednagar. District RRT investigated the outbreak.   House to house fever survey done.  Out of 05 serum samples tested at Sentinel center Ahmednagar,  03 tested positive for Dengue by IgM  ELISA.  Entomological  survey  done.  Anti  larval  activities  and fogging done in the affected area. IEC done regarding personal protective measures.","Chichondi  Patil, Athavad",19.0007497,74.9144104
124,305,305,32,2014,Maharashtra,Osmanabad,Osmanabad,10,1,07-08-2014 00:00,08-08-2014 00:00,"Cases reported from Kalam, Moha, Boarda, Shelka Dhanora, District Osmanabad. District RRT investigated the outbreak. House  to  house  fever  survey  done.  A  total  of  05  serum samples  taken   and  sent   to  Sentinel   center   Beed;   result awaited.  Entomological  survey  done.  Anti  larval  activities and  fogging  done in  the affected  area.  IEC  done regarding personal protective measures."," Shelka Dhanora, Osmanabad",18.4995593,76.0301246
125,319,319,33,2014,Maharashtra,Amravati,Amravati,25,1,07-08-2014 00:00,12-08-2014 00:00,"Cases  reported  from  Village  /SC  Pavani,PHC  Warud Block    Warud,         District    Sehore.    District    RRT investigated the outbreak. Active survey done. All cases treated  symptomatically.  All  25  blood  smears  tested negative  for  malaria.  Out  of  05  serum  samples  sent  to Sentinel  Lab  Yeotmal,  01  sample  tested  positive  for Dengue (IgM ELISA). Anti larval activities and fogging done  in  the  affected  area.  Dry  day  observed.  Health camp organized. IEC done regarding personal protective
measures.","Pavani, Warud",21.3877346,78.3194985
126,320,320,33,2014,Maharashtra,Beed,Bid,15,0,07-08-2014 00:00,12-08-2014 00:00,"Cases   reported   from   Village   Pimpla   PHC/   Block Wadwani,  District  Beed.  District  RRT  investigated  the outbreak.    Active    survey   done.    All    cases    treated symptomatically.   Out   of  05  Serum   samples  sent   to District Priority Lab, Beed 01 sample tested positive for Chikungunya  &  01  sample  tested  positive  for  Dengue (IgM ELISA). Vector control measures undertaken. IEC
done regarding personal protective measures."," Pimpla,Wadwani",18.9901224,76.0413667
127,321,321,33,2014,Maharashtra,Nashik,Nashik,10,0,08-08-2014 00:00,16-08-2014 00:00,"Cases  reported  from  Village  /SC  /PHC  Hiswal  Khu, Block    Nandgaon,    District    Nashik.    District    RRT investigated   the   outbreak.   Active   case   search   done. Symptomatic treatment given. All blood smears negative for  malaria. Out of 8 samples tested at District Priority Lab,  Nasik 03  samples  tested  positive for  Dengue IgM ELISA.  Entomological  survey  done.  Source  reduction and anti larval activities undertaken.IEC done regarding
personal protective measures."," Hiswal  Khu, Nandgaon",20.3068589,74.65459
128,341,341,34,2014,Maharashtra,Beed,Bid,32,0,16-08-2014 00:00,19-08-2014 00:00,"Cases    of    fever    reported    from    Village/SC    Anjandoh,    PHC Bhogalwadi,    Block    Dharura,    District    Beed.    Medical    team investigated   the  outbreak.   House  to  house   fever   survey  done. Medical  camps  organized.   Symptomatic treatment  given  to cases. Out of 9 serum samples sent to DPL, Beed 2 samples were positive for  Dengue  (IgM  ELISA).  Entomological  survey  done.   Source reduction and fogging activities done. IEC done regarding personal
protection measures.","Anjandoh, Bhogalwadi",18.35025,75.0972386
129,342,342,34,2014,Maharashtra,Beed,Bid,16,0,20-08-2014 00:00,24-08-2014 00:00,"Cases  of  fever  reported  from Village/SC  Waghira,  PHC  Naigaon, Block   Patoda,   District   Beed.   Medical   team   investigated   the outbreak.   House   to   house   fever   survey   done.   Medical   camps organized.   Symptomatic treatment given to cases.  Out of 5 serum samples collected & sent to DPL, Beed 3 samples were positive for Dengue (IgM ELISA) and 1 sample was positive for Chikungunya (IgM  ELISA).  Entomological  survey  done.  Source  reduction  and fogging  activities  done.  IEC  done  regarding  personal  protection
measures.","Waghira, Naigaon",18.814797,75.6142619
130,343,343,34,2014,Maharashtra,Jalgaon,Jalgaon,55,0,09-08-2014 00:00,19-08-2014 00:00,"Cases    of    fever    reported    from    Village/SC    Rajdhere,    PHC Pimpalgaon,   Block  Chalisgaon,   District  Jalgaon.   Medical   team investigated   the  outbreak.   House  to  house   fever   survey  done. Medical  camps  organized.   Symptomatic treatment  given  to cases. 55  blood  smears  collected  were  negative  for  malaria.  Out  of  13 serum samples collected & sent to GMCc fv, Aurangabad 6 samples were  positive  for  Dengue  (NS1Antigen).  Entomological  survey done.   Source   reduction   and   fogging   activities   done.   Dry  day observed in the community. IEC done regarding personal protection
measures.","Rajdhere,  Pimpalgaon",20.469868,75.0203158
131,363,363,34,2014,Maharashtra,Nagpur,Nagpur,36,0,11-08-2014 00:00,,"Cases  of  fever  reported  from  Village  Chokhala,  Kavdak, PHC Kanhan, Nagardhan, Taluka Ramtek, District Nagpur. An increase in mosquito density was observed in the area. Out  of  36  samples  sent  22  samples  found  positive  for Dengue  by  ELISA  and  result  of  14  samples  are  awaited. Fever survey done. Entomological survey done. Guppy fish were introduced in water collections.","Chokhala,  Kavdak, Kanhan",21.2299436,79.235633
132,359,359,35,2014,Maharashtra,Nanded,Nanded,124,0,25-08-2014 00:00,30-08-2014 00:00,"Clustering  of fever  cases  have been  reported from different  areas  of  district  Nanded   involving  Urban area,  Village  Umatwadi,  SC  Chikala,  Gondwadsa, PHC Rohipimpelgaon, Sindhkhed, Taluka Mudkhed, Mahur,  District  Nanded.  Out  of  11  serum  samples sent  to  MC  Nanded,  5  samples  tested  positive  for Dengue  IgM  ELISA.  79  peripheral  blood  smears examined were negative for Malaria . Entomological survey  was  of  which  HI  36.36,  CI  17.40  and  BI
45.45.     All  cases  were  treated.  Health  education given.","Umatwadi, Chikala",19.1382514,77.3209555
133,385,385,36,2014,Maharashtra,Akola,Akola,101,1,01-09-2014 00:00,01-09-2014 00:00,"Cases  of  fever,  headache  and  joints  pain  reported  from Aurangpur  Area  ,  Block  Balapur,  District  Akola.  District RRT  investigated  the  outbreak.  Active  survey  done.  All cases treated symptomatically. Out of 6 serum samples sent to GMC Nagpur 03 samples tested positive for Dengue by IgM ELISA. Anti larval activities and fogging done in the affected   area.   IEC   done   regarding   personal   protective measures.","Aurangpur  Area  ,Balapur",20.6855651,76.7979558
134,386,386,36,2014,Maharashtra,Nashik,Nashik,26,0,01-09-2014 00:00,04-09-2014 00:00,"Cases of fever reported from Village /, SC /PHC Andarsul, Block Yeola, District  Nashik. District RRT investigated the outbreak.     Active    survey    done.     All    cases    treated symptomatically. Out of 6 samples send to District Priority Lab,  Nashik,  2  samples  tested  positive  for  Dengue  IgM ELISA.      All      26      blood      smears      negative      for malaria.Entomological  survey  done.  Anti  larval  activities and fogging done in the affected area. IEC done regarding personal protective measures."," Andarsul, Yeola",19.9927987,74.537226
135,420,420,36,2014,Maharashtra,Satara,Satara,29,0,12-08-2014 00:00,,"Cases   of   fever   reported   from   Village   Lonand   Juna   Phaltan   road, Sabalewadi,  PHC  Kanther,,Block  Khandala,  District  Satara.  District  RRT investigated the outbreak.   House to house survey done. All cases treated symptomatically .Out  of 27  blood  samples   tested  at   NIV  Pune,  6  were positive  for  dengue  by  IgM  ELISA.  Entomological  survey  done.    Anti- larval activities and fogging done. IEC done.","Lonand   Juna   Phaltan   road, Sabalewadi",18.0421692,74.1901126
136,457,457,37,2014,Maharashtra,Chandrapur,Chandrapur,203,0,16-08-2014 00:00,,"Cases  reported  from  Village/SC  Vittalwada,  Chekpipri, Shreeram,    PHC   Dhaba,   Block   Gondpipri,   District Chandrapur.  District  RRT investigated  the  outbreak.  A total of 169 blood smears negative for malaria, 32 out of 58  blood  samples  tested  positive  for  Dengue  by  IgM ELISA.  House  to  house  survey  done.  All  cases  treated symptomatically.  Increase in mosquito density and poor sanitation was observed in the area.IEC done.","Vittalwada,  Chekpipri, Shreeram,    PHC   Dhaba",19.6993736,79.7522573
